UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO_ELECCION;MESA;ESTADO_MESA;UBICACION_EN_CEDULA;TIPO_AGRUPACION;CODIGO_AGRUPACION;AGRUPACION_POLITICA;VOTOS_OBTENIDOS;ELECTORES_HABILES;VOTOS_BLANCOS;VOTOS_NULOS;VOTOS_IMPUG
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900043;ACTA ELECTORAL NORMAL;6;REGIONAL;00002548;TODOS SOMOS AMAZONAS;49;217;3;6;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900044;ACTA ELECTORAL NORMAL;1;NACIONAL;00002160;EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD;43;217;1;5;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900044;ACTA ELECTORAL NORMAL;3;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;23;217;1;5;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900044;ACTA ELECTORAL NORMAL;4;REGIONAL;00000087;MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS;4;217;1;5;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900044;ACTA ELECTORAL NORMAL;5;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;56;217;1;5;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900044;ACTA ELECTORAL NORMAL;6;REGIONAL;00002548;TODOS SOMOS AMAZONAS;51;217;1;5;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900045;ACTA ELECTORAL NORMAL;1;NACIONAL;00002160;EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD;20;216;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900045;ACTA ELECTORAL NORMAL;3;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;14;216;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900045;ACTA ELECTORAL NORMAL;4;REGIONAL;00000087;MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS;2;216;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900045;ACTA ELECTORAL NORMAL;5;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;67;216;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900045;ACTA ELECTORAL NORMAL;6;REGIONAL;00002548;TODOS SOMOS AMAZONAS;72;216;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900046;ACTA ELECTORAL NORMAL;1;NACIONAL;00002160;EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD;19;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900046;ACTA ELECTORAL NORMAL;3;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;10;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900046;ACTA ELECTORAL NORMAL;4;REGIONAL;00000087;MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS;25;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900046;ACTA ELECTORAL NORMAL;5;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;73;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900046;ACTA ELECTORAL NORMAL;6;REGIONAL;00002548;TODOS SOMOS AMAZONAS;23;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900047;ACTA ELECTORAL NORMAL;1;NACIONAL;00002160;EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD;31;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900047;ACTA ELECTORAL NORMAL;3;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;7;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900047;ACTA ELECTORAL NORMAL;4;REGIONAL;00000087;MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS;21;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900047;ACTA ELECTORAL NORMAL;5;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;70;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900047;ACTA ELECTORAL NORMAL;6;REGIONAL;00002548;TODOS SOMOS AMAZONAS;19;174;1;3;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900048;ACTA ELECTORAL NORMAL;1;NACIONAL;00002160;EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD;39;148;4;2;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900048;ACTA ELECTORAL NORMAL;3;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;37;148;4;2;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900048;ACTA ELECTORAL NORMAL;4;REGIONAL;00000087;MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS;29;148;4;2;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900048;ACTA ELECTORAL NORMAL;5;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;8;148;4;2;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900048;ACTA ELECTORAL NORMAL;6;REGIONAL;00002548;TODOS SOMOS AMAZONAS;3;148;4;2;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900049;ACTA ELECTORAL NORMAL;1;NACIONAL;00002160;EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD;25;177;2;13;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900049;ACTA ELECTORAL NORMAL;3;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;27;177;2;13;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900049;ACTA ELECTORAL NORMAL;4;REGIONAL;00000087;MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS;78;177;2;13;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900049;ACTA ELECTORAL NORMAL;5;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;4;177;2;13;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900049;ACTA ELECTORAL NORMAL;6;REGIONAL;00002548;TODOS SOMOS AMAZONAS;2;177;2;13;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900050;ACTA ELECTORAL NORMAL;1;NACIONAL;00002160;EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD;23;177;3;6;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900050;ACTA ELECTORAL NORMAL;3;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;19;177;3;6;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900050;ACTA ELECTORAL NORMAL;4;REGIONAL;00000087;MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS;86;177;3;6;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900050;ACTA ELECTORAL NORMAL;5;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;6;177;3;6;0
010603;AMAZONAS;CONDORCANQUI;EL CENEPA;MUNICIPAL DISTRITAL;900050;ACTA ELECTORAL NORMAL;6;REGIONAL;00002548;TODOS SOMOS AMAZONAS;2;177;3;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168264;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;68;264;1;7;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168264;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;57;264;1;7;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168264;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;65;264;1;7;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168267;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;64;263;1;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168267;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;55;263;1;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168267;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;58;263;1;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168268;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;56;266;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168268;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;81;266;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168268;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;64;266;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168269;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;68;265;3;7;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168269;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;51;265;3;7;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168269;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;67;265;3;7;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168280;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;55;173;1;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168280;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;39;173;1;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168280;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;39;173;1;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168313;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;66;272;1;12;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168313;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;65;272;1;12;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168313;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;65;272;1;12;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168314;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;75;284;0;5;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168314;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;62;284;0;5;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168314;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;77;284;0;5;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168315;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;66;287;3;12;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168315;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;65;287;3;12;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168315;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;83;287;3;12;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168347;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;55;247;1;9;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168347;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;55;247;1;9;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168347;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;51;247;1;9;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168388;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;46;175;2;1;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168388;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;31;175;2;1;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168388;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;51;175;2;1;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168389;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;57;189;1;5;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168389;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;41;189;1;5;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;168389;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;53;189;1;5;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;169138;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;51;180;0;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;169138;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;53;180;0;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;169138;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;33;180;0;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;201114;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;40;176;1;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;201114;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;36;176;1;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;201114;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;48;176;1;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;208956;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;43;185;0;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;208956;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;40;185;0;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;208956;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;43;185;0;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;211034;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;45;183;0;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;211034;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;41;183;0;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;211034;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;53;183;0;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;213227;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;49;182;1;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;213227;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;32;182;1;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;213227;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;38;182;1;4;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;216555;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;29;183;0;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;216555;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;38;183;0;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;216555;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;55;183;0;3;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;222509;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;51;183;1;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;222509;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;45;183;1;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;222509;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;35;183;1;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;224994;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;47;193;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;224994;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;33;193;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;224994;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;42;193;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;228908;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;42;190;0;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;228908;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;39;190;0;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;228908;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;48;190;0;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;234565;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;44;187;2;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;234565;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;38;187;2;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;234565;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;45;187;2;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;241819;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;50;186;1;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;241819;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;39;186;1;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;241819;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;45;186;1;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;244125;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;57;184;0;0;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;244125;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;43;184;0;0;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;244125;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;50;184;0;0;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;246850;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;46;191;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;246850;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;40;191;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;246850;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;46;191;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;261333;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;52;194;0;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;261333;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;28;194;0;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;261333;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;42;194;0;2;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267414;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;64;299;3;9;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267414;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;66;299;3;9;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267414;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;60;299;3;9;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267786;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;49;188;3;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267786;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;32;188;3;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267786;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;34;188;3;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267899;ACTA ELECTORAL NORMAL;1;REGIONAL;00000040;MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO;58;190;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267899;ACTA ELECTORAL NORMAL;2;REGIONAL;00002277;SENTIMIENTO AMAZONENSE REGIONAL;41;190;0;6;0
010703;AMAZONAS;UTCUBAMBA;CUMBA;MUNICIPAL DISTRITAL;267899;ACTA ELECTORAL NORMAL;3;REGIONAL;00002548;TODOS SOMOS AMAZONAS;33;190;0;6;0
020105;ANCASH;HUARAZ;HUANCHAY;MUNICIPAL DISTRITAL;158183;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;76;278;0;8;0
020105;ANCASH;HUARAZ;HUANCHAY;MUNICIPAL DISTRITAL;158183;ACTA ELECTORAL NORMAL;2;NACIONAL;00000005;SIEMPRE UNIDOS;16;278;0;8;0
